ปีเดือน,รหัสจังหวัด,ชื่อจังหวัด,รหัสสำนักทะเบียน,ชื่อสำนักทะเบียน,รหัสตำบล,ชื่อตำบล,รหัสหมู่บ้าน,ชื่อหมู่บ้าน,จำนวนประชากรชาย,จำนวนประชากรหญิง,จำนวนประชากรทั้งหมด,จำนวนบ้าน (หลังคาเรือน)
6412,47,จังหวัดสกลนคร,4796,ท้องถิ่นเทศบาลตำบลกุสุมาลย์,0,-,0,-,"1,983","2,077","4,060","1,718"
6412,47,จังหวัดสกลนคร,4797,ท้องถิ่นเทศบาลตำบลท่าแร่,0,-,0,-,"3,201","3,454","6,655","2,337"
6412,47,จังหวัดสกลนคร,4798,ท้องถิ่นเทศบาลตำบลดงมะไฟ,0,-,0,-,"2,800","3,100","5,900","2,283"
6412,47,จังหวัดสกลนคร,4799,ท้องถิ่นเทศบาลนครสกลนคร,0,-,0,-,"24,695","26,206","50,901","28,841"
6412,48,จังหวัดนครพนม,0,-,0,-,0,-,"357,096","359,944","717,040","235,673"
6412,48,จังหวัดนครพนม,4801,อำเภอเมืองนครพนม,0,-,0,-,"59,343","58,603","117,946","36,560"
6412,48,จังหวัดนครพนม,4802,อำเภอปลาปาก,0,-,0,-,"25,437","25,120","50,557","16,461"
6412,48,จังหวัดนครพนม,4803,อำเภอท่าอุเทน,0,-,0,-,"27,538","27,232","54,770","15,925"
6412,48,จังหวัดนครพนม,4804,อำเภอบ้านแพง,0,-,0,-,"13,402","13,186","26,588","8,193"
6412,48,จังหวัดนครพนม,4805,อำเภอธาตุพนม,0,-,0,-,"35,657","36,351","72,008","22,165"
6412,48,จังหวัดนครพนม,4806,อำเภอเรณูนคร,0,-,0,-,"20,824","20,735","41,559","13,081"
6412,48,จังหวัดนครพนม,4807,อำเภอนาแก,0,-,0,-,"35,876","36,445","72,321","21,724"
6412,48,จังหวัดนครพนม,4808,อำเภอศรีสงคราม,0,-,0,-,"32,085","32,395","64,480","19,500"
6412,48,จังหวัดนครพนม,4809,อำเภอนาหว้า,0,-,0,-,"19,982","19,990","39,972","13,344"
6412,48,จังหวัดนครพนม,4810,อำเภอโพนสวรรค์,0,-,0,-,"26,277","26,351","52,628","17,091"
6412,48,จังหวัดนครพนม,4811,อำเภอนาทม,0,-,0,-,"11,923","11,797","23,720","7,546"
6412,48,จังหวัดนครพนม,4812,อำเภอวังยาง,0,-,0,-,"7,821","7,695","15,516","4,766"
6412,48,จังหวัดนครพนม,4890,ท้องถิ่นเทศบาลตำบลปลาปาก,0,-,0,-,"1,876","1,994","3,870","1,574"
6412,48,จังหวัดนครพนม,4891,ท้องถิ่นเทศบาลตำบลโพนสวรรค์,0,-,0,-,"2,696","2,674","5,370","1,864"
6412,48,จังหวัดนครพนม,4892,ท้องถิ่นเทศบาลตำบลนาหว้า,0,-,0,-,"5,989","6,176","12,165","4,282"
6412,48,จังหวัดนครพนม,4893,ท้องถิ่นเทศบาลตำบลศรีสงคราม,0,-,0,-,"2,453","2,582","5,035","2,537"
6412,48,จังหวัดนครพนม,4894,ท้องถิ่นเทศบาลตำบลนาแก,0,-,0,-,"2,042","2,300","4,342","2,347"
6412,48,จังหวัดนครพนม,4895,ท้องถิ่นเทศบาลตำบลเรณูนคร,0,-,0,-,"2,093","2,366","4,459","1,715"
6412,48,จังหวัดนครพนม,4896,ท้องถิ่นเทศบาลตำบลธาตุพนม,0,-,0,-,"4,841","5,136","9,977","4,149"
6412,48,จังหวัดนครพนม,4897,ท้องถิ่นเทศบาลตำบลบ้านแพง,0,-,0,-,"4,325","4,449","8,774","3,615"
6412,48,จังหวัดนครพนม,4898,ท้องถิ่นเทศบาลตำบลท่าอุเทน,0,-,0,-,"2,340","2,476","4,816","1,978"
6412,48,จังหวัดนครพนม,4899,ท้องถิ่นเทศบาลเมืองนครพนม,0,-,0,-,"12,276","13,891","26,167","15,256"
6412,49,จังหวัดมุกดาหาร,0,-,0,-,0,-,"175,633","175,851","351,484","119,972"
6412,49,จังหวัดมุกดาหาร,4901,อำเภอเมืองมุกดาหาร,0,-,0,-,"40,278","39,731","80,009","27,054"
6412,49,จังหวัดมุกดาหาร,4902,อำเภอนิคมคำสร้อย,0,-,0,-,"17,028","17,077","34,105","10,180"
6412,49,จังหวัดมุกดาหาร,4903,อำเภอดอนตาล,0,-,0,-,"19,544","19,336","38,880","11,726"
6412,49,จังหวัดมุกดาหาร,4904,อำเภอดงหลวง,0,-,0,-,"19,684","19,369","39,053","12,311"
6412,49,จังหวัดมุกดาหาร,4905,อำเภอคำชะอี,0,-,0,-,"22,242","22,330","44,572","14,615"
6412,49,จังหวัดมุกดาหาร,4906,อำเภอหว้านใหญ่,0,-,0,-,"9,928","9,917","19,845","6,354"
6412,49,จังหวัดมุกดาหาร,4907,อำเภอหนองสูง,0,-,0,-,"10,381","10,424","20,805","7,306"
6412,49,จังหวัดมุกดาหาร,4989,ท้องถิ่นเทศบาลตำบลร่มเกล้า,0,-,0,-,"1,706","1,629","3,335","1,069"
6412,49,จังหวัดมุกดาหาร,4993,ท้องถิ่นเทศบาลตำบลบ้านแก้ง,0,-,0,-,"1,523","1,557","3,080",951
6412,49,จังหวัดมุกดาหาร,4994,ท้องถิ่นเทศบาลตำบลคำอาฮวน,0,-,0,-,"6,518","6,419","12,937","4,746"
6412,49,จังหวัดมุกดาหาร,4995,ท้องถิ่นเทศบาลตำบลดงเย็น,0,-,0,-,"5,470","5,311","10,781","3,076"
6412,49,จังหวัดมุกดาหาร,4996,ท้องถิ่นเทศบาลตำบลคำชะอี,0,-,0,-,"1,169","1,174","2,343","1,131"
6412,49,จังหวัดมุกดาหาร,4997,ท้องถิ่นเทศบาลตำบลดอนตาล,0,-,0,-,"1,181","1,357","2,538",958
6412,49,จังหวัดมุกดาหาร,4998,ท้องถิ่นเทศบาลตำบลนิคมคำสร้อย,0,-,0,-,"3,044","3,178","6,222","2,339"
6412,49,จังหวัดมุกดาหาร,4999,ท้องถิ่นเทศบาลเมืองมุกดาหาร,0,-,0,-,"15,937","17,042","32,979","16,156"
6412,50,จังหวัดเชียงใหม่,0,-,0,-,0,-,"864,364","925,021","1,789,385","852,520"
6412,50,จังหวัดเชียงใหม่,5001,อำเภอเมืองเชียงใหม่,0,-,0,-,"6,746","7,590","14,336","11,439"
6412,50,จังหวัดเชียงใหม่,5002,อำเภอจอมทอง,0,-,0,-,"28,064","28,932","56,996","20,173"
6412,50,จังหวัดเชียงใหม่,5003,อำเภอแม่แจ่ม,0,-,0,-,"29,170","28,310","57,480","18,336"
6412,50,จังหวัดเชียงใหม่,5004,อำเภอเชียงดาว,0,-,0,-,"13,468","14,052","27,520","11,569"
6412,50,จังหวัดเชียงใหม่,5005,อำเภอดอยสะเก็ด,0,-,0,-,"22,290","24,280","46,570","22,613"
6412,50,จังหวัดเชียงใหม่,5006,อำเภอแม่แตง,0,-,0,-,"29,727","30,180","59,907","24,837"
6412,50,จังหวัดเชียงใหม่,5007,อำเภอแม่ริม,0,-,0,-,"41,611","43,318","84,929","38,305"
6412,50,จังหวัดเชียงใหม่,5008,อำเภอสะเมิง,0,-,0,-,"9,357","8,992","18,349","6,151"
6412,50,จังหวัดเชียงใหม่,5009,อำเภอฝาง,0,-,0,-,"55,621","56,511","112,132","41,226"
6412,50,จังหวัดเชียงใหม่,5010,อำเภอแม่อาย,0,-,0,-,"33,856","33,826","67,682","28,372"
6412,50,จังหวัดเชียงใหม่,5011,อำเภอพร้าว,0,-,0,-,"18,343","18,732","37,075","15,684"
6412,50,จังหวัดเชียงใหม่,5012,อำเภอสันป่าตอง,0,-,0,-,"27,993","31,548","59,541","25,867"
6412,50,จังหวัดเชียงใหม่,5013,อำเภอสันกำแพง,0,-,0,-,"20,265","22,773","43,038","22,905"
6412,50,จังหวัดเชียงใหม่,5014,อำเภอสันทราย,0,-,0,-,"9,682","10,943","20,625","10,391"
6412,50,จังหวัดเชียงใหม่,5015,อำเภอหางดง,0,-,0,-,"35,917","40,482","76,399","44,629"
6412,50,จังหวัดเชียงใหม่,5016,อำเภอฮอด,0,-,0,-,"12,563","12,874","25,437","9,735"
6412,50,จังหวัดเชียงใหม่,5017,อำเภอดอยเต่า,0,-,0,-,"11,400","11,468","22,868","8,767"
6412,50,จังหวัดเชียงใหม่,5018,อำเภออมก๋อย,0,-,0,-,"30,952","30,391","61,343","22,855"
6412,50,จังหวัดเชียงใหม่,5019,อำเภอสารภี,0,-,0,-,"22,026","25,170","47,196","23,256"
6412,50,จังหวัดเชียงใหม่,5020,อำเภอเวียงแหง,0,-,0,-,"27,148","26,651","53,799","9,605"
6412,50,จังหวัดเชียงใหม่,5021,อำเภอไชยปราการ,0,-,0,-,"17,623","17,705","35,328","11,745"
6412,50,จังหวัดเชียงใหม่,5022,อำเภอแม่วาง,0,-,0,-,"13,661","13,791","27,452","9,956"
6412,50,จังหวัดเชียงใหม่,5023,อำเภอแม่ออน,0,-,0,-,"10,399","10,622","21,021","9,577"
6412,50,จังหวัดเชียงใหม่,5024,อำเภอดอยหล่อ,0,-,0,-,"12,133","12,877","25,010","11,627"
6412,50,จังหวัดเชียงใหม่,5025,อำเภอกัลยาณิวัฒนา,0,-,0,-,"6,596","6,213","12,809","4,401"
6412,50,จังหวัดเชียงใหม่,5040,ท้องถิ่นเทศบาลตำบลบวกค้าง,0,-,0,-,"4,100","4,527","8,627","4,037"
6412,50,จังหวัดเชียงใหม่,5041,ท้องถิ่นเทศบาลตำบลบ่อหลวง,0,-,0,-,"6,032","6,031","12,063","3,868"
6412,50,จังหวัดเชียงใหม่,5042,ท้องถิ่นเทศบาลตำบลป่าไผ่,0,-,0,-,"6,736","7,489","14,225","6,383"
6412,50,จังหวัดเชียงใหม่,5043,ท้องถิ่นเทศบาลตำบลสันนาเม็ง,0,-,0,-,"6,008","7,113","13,121","8,345"
6412,50,จังหวัดเชียงใหม่,5044,ท้องถิ่นเทศบาลตำบลสันพระเนตร,0,-,0,-,"2,837","3,349","6,186","3,382"
6412,50,จังหวัดเชียงใหม่,5046,ท้องถิ่นเทศบาลตำบลสันปูเลย,0,-,0,-,"7,914","9,149","17,063","9,460"
6412,50,จังหวัดเชียงใหม่,5049,ท้องถิ่นเทศบาลตำบลเชิงดอย,0,-,0,-,"3,726","4,037","7,763","3,713"
6412,50,จังหวัดเชียงใหม่,5050,ท้องถิ่นเทศบาลตำบลเมืองนะ,0,-,0,-,"18,587","19,318","37,905","9,397"
6412,50,จังหวัดเชียงใหม่,5054,ท้องถิ่นเทศบาลตำบลทุ่งข้าวพวง,0,-,0,-,"5,565","5,475","11,040","3,075"
6412,50,จังหวัดเชียงใหม่,5055,ท้องถิ่นเทศบาลตำบลปิงโค้ง,0,-,0,-,"7,678","6,604","14,282","4,549"
6412,50,จังหวัดเชียงใหม่,5056,ท้องถิ่นเทศบาลตำบลพระธาตุปู่ก่ำ,0,-,0,-,"1,162","1,198","2,360","1,129"
6412,50,จังหวัดเชียงใหม่,5057,ท้องถิ่นเทศบาลเมืองแม่เหียะ,0,-,0,-,"8,896","10,811","19,707","13,974"
6412,50,จังหวัดเชียงใหม่,5058,ท้องถิ่นเทศบาลตำบลสารภี,0,-,0,-,"3,349","3,766","7,115","2,708"
6412,50,จังหวัดเชียงใหม่,5059,ท้องถิ่นเทศบาลตำบลฟ้าฮ่าม,0,-,0,-,"3,233","3,752","6,985","9,650"
6412,50,จังหวัดเชียงใหม่,5060,ท้องถิ่นเทศบาลตำบลหนองจ๊อม,0,-,0,-,"7,839","9,374","17,213","9,331"
6412,50,จังหวัดเชียงใหม่,5061,ท้องถิ่นเทศบาลตำบลหนองหอย,0,-,0,-,"3,546","4,305","7,851","5,543"
6412,50,จังหวัดเชียงใหม่,5062,ท้องถิ่นเทศบาลตำบลแม่แฝก,0,-,0,-,"4,239","4,799","9,038","3,941"
6412,50,จังหวัดเชียงใหม่,5063,ท้องถิ่นเทศบาลตำบลท่าศาลา,0,-,0,-,"3,276","3,820","7,096","5,481"
